movieId,nameMovie,guionistas,subjects,directores,actores,genres
129763,Street People (1976),Franco Bucceri| Nicola Badalucco| Randal Kleiser| Roberto Leoni,,Maurizio Lucidi| Guglielmo Garroni,Fausto Tozzi| Ivo Garrani| Roger Moore| Stacy Keach,
133461,Massacre in the Black Forest (1977),Adriano Bolzoni| Alessandro Ferraù,,Rudolf Nussgruber| Ferdinando Baldi,Cameron Mitchell| Antonella Lualdi| Beba Loncar| Hans von Borsody,
108243,Devils Due (2014),Lindsay Devlin,,Tyler Gillett| Matt Bettinelli-Olpin,Zach Gilford| Roger Payano| Allison Miller| Sam Anderson,
160492,Day Of The Assassin (1979),Robert Avard Miller| Robin Estridge,,Brian Trenchard-Smith| Carlos Vasallo,Richard Roundtree| Jorge Rivero| Chuck Connors| Glenn Ford,
25888,Action in the North Atlantic (1943),A.I. Bezzerides| Guy Gilpatric| John Howard Lawson,,Byron Haskin| Raoul Walsh| Lloyd Bacon,Raymond Massey| Julie Bishop| Humphrey Bogart| Alan Hale,
126577,Daddy| Im A Zombie (2012),Daniel Torres,,Joan Espinach| MJ Lallo| Ricardo Ramón,Núria Trifol| Elisabeth Bergalló| Ivan Labanda| Paula Ribó,
1797,Everest (1998),Tim Cahill,IMAX_documentary_films|IMAX_short_films|Mountaineering_films|1998_films|American_documentary_films|American_films|Films_about_Mount_Everest|Films_set_in_Nepal|Documentary_films_about_climbing|1998_documentary_films|MacGillivray_Freeman_Films_films|Short_films_directed_by_Greg_MacGillivray,David Breashears| Greg MacGillivray| Stephen Judson,Ed_Viesturs|Jamling_Tenzing_Norgay|Sumiyo_Tsuzuki|Beck_Weathers|Araceli_Segarra|Paula_Viesturs,Documentary|IMAX
186125,Scooby-Doo! and WWE: Curse of the Speed Demon (2016),Matt Wayne,,Young Won Jung| Brandon Vietti| Tim Divar| Dong Won Jung| Jinsung Kim,Matthew Lillard| Kate Micucci| Frank Welker| Grey Griffin,
96897,Bleach: Fade to Black (Bur&#299,Hiroshi Kamiya| Aya Hirano| Ryôtarô Okiayu| Mitsuaki Madono| Fumiko Orikasa| Masakazu Morita,,chi Fade to Black Kimi no Na o Yobu) (2008),Noriyuki Abe,
1321,American Werewolf in London  An (1981),,Films_shot_in_Surrey|1980s_exploitation_films|American_black_comedy_films|American_comedy_horror_films|American_ghost_films|American_monster_movies|American_supernatural_horror_films|Films_about_death|Films_set_in_London|Films_shot_in_London|PolyGram_Filmed_Entertainment_films|1981_films|American_films|British_films|English-language_films|Universal_Pictures_films|Universal_Monsters|1980s_black_comedy_films|1980s_comedy_horror_films|1980s_monster_movies|1981_comedy_films|1981_horror_films|Films_about_vacationing|Films_adapted_into_radio_programs|Films_directed_by_John_Landis|Films_produced_by_George_Folsey_Jr.|Films_scored_by_Elmer_Bernstein|Films_set_in_Yorkshire|Films_set_on_the_London_Underground|Films_that_won_the_Academy_Award_for_Best_Makeup|Films_with_screenplays_by_John_Landis|British_black_comedy_films|British_comedy_horror_films|British_monster_movies|British_supernatural_horror_films|Films_shot_in_Wales|Werewolves_in_film,John_Landis,Jenny_Agutter|John_Woodvine|Griffin_Dunne|David_Naughton,Comedy|Horror|Thriller
2318,Happiness (1998),,Killer_Films_films|Trimark_Pictures_films|American_black_comedy_films|Films_set_in_New_Jersey|Films_shot_in_New_Jersey|1998_films|American_comedy-drama_films|American_films|American_independent_films|American_satirical_films|English-language_films|Films_about_dysfunctional_families|Russian-language_films|Films_about_child_sexual_abuse|Films_about_pedophilia|Films_about_suburbia|Films_directed_by_Todd_Solondz|Films_produced_by_Christine_Vachon|1998_comedy-drama_films|1998_independent_films,Todd_Solondz,Dylan_Baker|Lara_Flynn_Boyle|Camryn_Manheim|Elizabeth_Ashley|Jared_Harris|Louise_Lasser|Philip_Seymour_Hoffman|Jane_Adams_(actress)|Jon_Lovitz|Ben_Gazzara|Cynthia_Stevenson,Comedy|Drama
1870,Dancer  Texas Pop. 81 (1998),,Films_shot_in_Texas|1998_films|American_comedy-drama_films|American_films|American_independent_films|English-language_films|Films_directed_by_Tim_McCanlies|Films_with_screenplays_by_Tim_McCanlies|1998_comedy-drama_films|1998_directorial_debut_films|1998_independent_films|Films_set_in_Texas|TriStar_Pictures_films,Tim_McCanlies,Eddie_Mills|Ethan_Embry|Breckin_Meyer|Peter_Facinelli,Comedy|Drama
2393,Star Trek: Insurrection (1998),,Holography_in_films|American_science_fiction_action_films|American_sequel_films|Films_about_extraterrestrial_life|Films_scored_by_Jerry_Goldsmith|Films_set_in_the_future|1998_films|American_films|English-language_films|Films_about_rebellions|Paramount_Pictures_films|American_space_adventure_films|Android_(robot)_films|1990s_science_fiction_action_films|Films_based_on_Star_Trek:_The_Next_Generation|Films_directed_by_Jonathan_Frakes|Films_produced_by_Rick_Berman|Films_set_in_the_24th_century|Films_with_screenplays_by_Michael_Piller|Films_with_screenplays_by_Rick_Berman,Jonathan_Frakes,Brent_Spiner|Jonathan_Frakes|Donna_Murphy|Marina_Sirtis|Patrick_Stewart|Gates_McFadden|F._Murray_Abraham|Anthony_Zerbe|Michael_Dorn|LeVar_Burton,Action|Drama|Romance|Sci-Fi
3309,Dog's Life  A (1920),,Films_set_in_Rome|Italian_comedy-drama_films|Films_scored_by_Nino_Rota|Films_about_theatre|Italian-language_films|Italian_black-and-white_films|Italian_films|1950_comedy-drama_films|1950_comedy_films|1950_drama_films|1950_films|Films_directed_by_Mario_Monicelli|Films_directed_by_Stefano_Vanzina|Films_produced_by_Carlo_Ponti|Films_set_in_Milan|Films_with_screenplays_by_Ruggero_Maccari,,,Comedy
2829,Muse  The (1999),,,,,Comedy
109569,3 Days to Kill (2014),Adi Hasak| Luc Besson,,McG,Kevin Costner| Amber Heard| Connie Nielsen| Hailee Steinfeld,
65651,Fire and Ice (2008),Michael Konyves| Angela Mancuso,,Pitof,Arnold Vosloo| John Rhys-Davies| Amy Acker| Tom Wisdom,
155141,Parugu (2008),Koratala Siva| B.V.S. Ravi,,Bhaskar,Prakash Raj| Sheela Kaur| Allu Arjun| Poonam Bajwa,
133832,The Green Inferno (2014),Guillermo Amoedo,,Eli Roth,Lorenza Izzo| Kirby Bliss Blanton| Ariel Levy| Aaron Burns,
177091,Surfs Up 2: WaveMania (2017),Chris Buck| Christian Darren| Abdul Williams| Don Rhymer| Ash Brannon,,Henry Yu,Jon Heder| Jeremy Shada| Melissa Sturm| John Cena,
190875,Mounam Sammadham (1990),S.N. Swamy,,K. Madhu,Amala Akkineni| Jaishankar| Charlie| Mammootty,
102749,Captain America II: Death Too Soon (1979),Patricia Payne| Joe Simon| Jack Kirby| Wilton Schiller,,Ivan Nagy,Reb Brown| Christopher Lee| Connie Sellecca| Len Birman,
120608,Zebra in the Kitchen (1965),Art Arthur| Elgin Ciampi,,Ivan Tors,Jay North| Joyce Meadows| Andy Devine| Martin Milner,
2381,Police Academy 4: Citizens on Patrol (1987),Barry W. Blaustein| Neal Israel| Pat Proft| David Sheffield| Gene Quintano,American_sequel_films|Films_shot_in_Toronto|1987_films|American_films|English-language_films|Warner_Bros._films|Police_Academy_film_series|1980s_police_comedy_films|1987_comedy_films|1987_directorial_debut_films|Films_directed_by_Jim_Drake_(director)|Films_scored_by_Robert_Folk|Films_with_screenplays_by_Gene_Quintano,Jim_Drake_(director),Lance_Kinsey|Leslie_Easterbrook|Marion_Ramsey|Colleen_Camp|Sharon_Stone|G._W._Bailey|Bobcat_Goldthwait|Bubba_Smith|Steve_Guttenberg|George_Gaynes|Tim_Kazurinsky|Michael_Winslow|David_Graf,Comedy|Crime
1271,Fried Green Tomatoes (1991),Carol Sobieski| Fannie Flagg,Films_scored_by_Thomas_Newman|Films_set_in_the_1930s|LGBT-related_romance_films|1991_films|Films_based_on_American_novels|Films_set_in_the_1920s|LGBT-related_comedy-drama_films|Lesbian-related_films|American_LGBT-related_films|American_films|English-language_films|Films_about_domestic_violence|Films_about_families|Universal_Pictures_films|American_female_buddy_films|American_mystery_comedy-drama_films|1990s_mystery_comedy-drama_films|1991_LGBT-related_films|1991_comedy_films|1991_directorial_debut_films|1991_drama_films|Films_set_in_Georgia_(U.S._state)|Films_directed_by_Jon_Avnet|Films_set_in_the_1980s|Films_set_in_Alabama|Films_shot_in_Georgia_(U.S._state),Jon Avnet,Mary Stuart Masterson| Kathy Bates| Jessica Tandy| Mary-Louise Parker,Comedy|Crime|Drama
157538,The Black Gestapo (1975),Wes Bishop| Ronald Goldman,,Lee Frost,Charles Robinson| Edward Cross| Phil Hoover| Rod Perry,
182477,Bleeding Steel (2017),Siwei Cui,,Leo Zhang,Na-Na OuYang| Erica Xia-Hou| Show Lo| Jackie Chan,
183943,Podium (2004),Arthur-Emmanuel Pierre| Olivier Dazat,,Yann Moix,Julie Depardieu| Benoît Poelvoorde| Marie Guillard| Jean-Paul Rouve,
184569,Ransom! (1956),Richard Maibaum| Cyril Hume,,Alex Segal,Donna Reed| Leslie Nielsen| Juano Hernandez| Glenn Ford,
125461,Stage Struck (1925),Forrest Halsey| Sylvia LaVarre| Frank R. Adams,,Allan Dwan,Gloria Swanson| Gertrude Astor| Oliver Sandys| Lawrence Gray,
128195,Griffin and Phoenix (1976),John Hill,,Daryl Duke,Jill Clayburgh| John Lehne| Peter Falk| Dorothy Tristan,
94953,Wanderlust (2012),Ken Marino,,David Wain,Jennifer Aniston| Malin Akerman| Paul Rudd| Justin Theroux,
32930,Category 6: Day of Destruction,Matt Dorff,,Dick Lowry,Nancy McKeon| Chandra West| Thomas Gibson| Brian Markinson,
102688,Garbo the Spy (Garbo: El espía) (2009),Maria Hervera| Isaki Lacuesta,,Edmon Roch,Rupert Allason| Aline Griffith| Juan Kreisler| José Antonio Escoriza,
64519,Boomerang (1947),Fulton Oursler| Richard Murphy,,Elia Kazan,Jane Wyatt| Lee J. Cobb| Cara Williams| Dana Andrews,
168058,The Kings Choice (2016),Harald Rosenløw-Eeg| Jan Trygve Røyneland| Alf R. Jacobsen,,Erik Poppe,Tuva Novotny| Jesper Christensen| Anders Baasmo Christiansen| Karl Markovics,
190839,August Underground (2001),Allen Peters,,Fred Vogel,Alexa Iris| Dan Friedman| Kyle Dealman| Casey Eganey,
111111,Il Capitano (1991),Per Olov Enquist| Göran Setterberg,,Jan Troell,Antti Reini| Maria Heiskanen| Antti Vierikko| Berto Marklund,
6046,Claudine (1974),Tina Pine| Lester Pine,,John Berry,Tamu Blackwell| Lawrence Hilton-Jacobs| James Earl Jones| Diahann Carroll,
154037,And the Crows Will Dig Your Grave (1971),Lou Carrigan| Roberto Gianviti,,Juan Bosch,Frank Braña| Maria Pia Conte| Fernando Sancho| Craig Hill,
3205,Black Sunday (La maschera del demonio) (1960),Mario Serandrei| Nikolay Gogol| Ennio De Concini| Marcello Coscia| George Higgins,,Mario Bava,Ivo Garrani| Andrea Checchi| John Richardson| Barbara Steele,
191419,Tottoi (1992),Ryûzô Nakanishi| Gianni Padoan,,Nekomataya,"Daisuke Namikawa| Kappei Yamaguchi| Seizô Katô| ""Junichi Kanemaru""",
132820,Paper Bullets (1941),Martin Mooney,,Phil Rosen,Linda Ware| Vince Barnett| Jack La Rue| John Archer| Joan Woodbury,
102399,Dangerous Corner (1934),J.B. Priestley| Ralph Berton| Eugene Berton| Madeleine Ruthven| Anne Morrison Chapin,,Phil Rosen,"Melvyn Douglas| Conrad Nagel| ""Erin OBrien-Moore""| Virginia Bruce",
84829,Three Crowns of the Sailor (Les trois couronnes du matelot) (1983),Emilio Del Solar| François Ede,,Raoul Ruiz,Jean-Bernard Guillard| Philippe Deplanche| Lisa Lyon| Nadège Clair,
136345,Aloha Scooby-Doo! (2005),Temple Mathews,,Tim Maltby,Casey Kasem| Frank Welker| Grey Griffin| Mindy Cohn,
184799,Deathwatch (1966),Jean Genet| Barbara Turner| Bernard Frechtman,,Vic Morrow,Leonard Nimoy| Michael Forest| Robert Ellenstein| Paul Mazursky,
86960,Across the Hall (2009),Jesse Mittelstadt| Julien Schwab,,Alex Merkin,Danny Pino| Brittany Murphy| Mike Vogel| Brad Greenquist,
155961,Wide Open (1930),Edwin Bateman Morris| Jimmy Starr| Arthur Caesar,,Archie Mayo,Louise Fazenda| T. Roy Barnes| Edward Everett Horton| Patsy Ruth Miller| Vera Lewis,
116869,Illicit (1931),Harvey F. Thew| Edith Fitzgerald| Robert Riskin,,Archie Mayo,James Rennie| Natalie Moorhead| Ricardo Cortez| Barbara Stanwyck,
7619,Miracle Worker| The (1962),William Gibson| Helen Keller,,Arthur Penn,Inga Swenson| Patty Duke| Victor Jory| Anne Bancroft,
26371,The Missouri Breaks (1976),Thomas McGuane| Robert Towne,,Arthur Penn,Jack Nicholson| Marlon Brando| Randy Quaid| Kathleen Lloyd,
179665,Daughters (1998),Richard DeLong Adams,,Bill Norton,Sarah Chalke| James Wilder| Holly Marie Combs| Roxanne Hart,
100611,Escape from Planet Earth (2013),David Javerbaum| Bob Barlen| Stephen Fry| Dan Mazer| Tony Leech,,Cal Brunker,Jessica Alba| Rob Corddry| Sarah Jessica Parker| Brendan Fraser,
50445,Hitcher| The (2007),Eric Red| Jake Wade Wall| Eric Bernt,,Dave Meyers,Sophia Bush| Zachary Knighton| Neal McDonough| Sean Bean,
69140,Sweeney Todd (2006),Joshua St Johnston,,David Moore,Essie Davis| Ray Winstone| David Warner| Tom Hardy,
125982,Trick or Treat (1952),Ralph Wright| Ted Osborne| Al Taliaferro,,Jack Hannah,June Foray| Clarence Nash| Thurl Ravenscroft,
126048,Plutos Christmas Tree (1952),Milt Schaffer| Bill Berg,,Jack Hannah,Pinto Colvig| Helen Seibert| Clarence Nash| James MacDonald| Dessie Flynn| Ruth Clifford,
94725,Bombay Talkie (1970),Ruth Prawer Jhabvala,,James Ivory,Shashi Kapoor| Zia Mohyeddin| Jennifer Kendal| Aparna Sen,
26410,Grapes of Death| The (Raisins de la mort| Les) (1978),Christian Meunier| Jean-Pierre Bouyxou,,Jean Rollin,Félix Marten| Serge Marquand| Mirella Rancelot| Marie-Georges Pascal,
136225,Last Train to Freo (2006),Reg Cribb,,Jeremy Sims,Glenn Hazeldine| Steve Le Marquand| Tom Budge| Gigi Edgley,
128904,Runner from Ravenshead| The (2010),Lisa Steege,,Joel Steege,Addison Steege| Harrison Steege| Amelia Steege| Brendan Steege,
80311,Come On| Rangers (1938),Gerald Geraghty| Jack Natteford,,Joseph Kane,J. Farrell MacDonald| Raymond Hatton| Roy Rogers| Purnell Pratt| Lynne Roberts,
122892,Avengers: Age of Ultron (2015),Stan Lee| Jim Starlin| Joe Simon| Jack Kirby,,Joss Whedon,Chris Hemsworth| Robert Downey Jr.| Chris Evans| Mark Ruffalo,
69495,Breakfast with Scot (2007),Sean Reycraft| Michael Downing,,Laurie Lynd,Tom Cavanagh| Noah Bernett| Benz Antoine| Ben Shenkman,
121395,Mother is a Freshman (1949),Mary Loos| Richard Sale| Raphael Blau,,Lloyd Bacon,Van Johnson| Barbara Lawrence| Rudy Vallee| Loretta Young,
8383,Hope Springs (2003),Charles Webb,,Mark Herman,Mary Steenburgen| Minnie Driver| Colin Firth| Heather Graham,
5716,Butterfly (1982),James M. Cain| John F. Goff,,Matt Cimber,Pia Zadora| Orson Welles| Lois Nettleton| Stacy Keach,
183497,The Polka King (2018),Wallace Wolodarsky,,Maya Forbes,Jenny Slate| Jack Black| Jason Schwartzman| Jacki Weaver,
3116,Miss Julie (1999),Helen Cooper| August Strindberg,,Mike Figgis,Tam Dean Burn| Maria Doyle Kennedy| Saffron Burrows| Peter Mullan,
40955,Breakfast on Pluto (2005),Pat McCabe,,Neil Jordan,Eva Birthistle| Morgan Jones| Liam Neeson| Cillian Murphy,
127017,The Man They Could Not Hang (1939),Leslie T. White| Karl Brown| George Wallace Sayre,,Nick Grinde,Boris Karloff| Robert Wilcox| Lorna Gray| Roger Pryor,
128960,Sugarbaby (1985),Gwendolyn von Ambesser,,Percy Adlon,Toni Berger| Manuela Denz| Marianne Sägebrecht| Eisi Gulp,
130924,Schizo (1976),David McGillivray| Murray Smith,,Pete Walker,Stephanie Beacham| Lynne Frederick| John Leyton| John Fraser,
304,Roommates (1995),Stephen Metcalfe| Max Apple,Hollywood_Pictures_films|PolyGram_Filmed_Entertainment_films|1995_films|American_comedy-drama_films|American_films|English-language_films|Films_set_in_Pittsburgh|Films_directed_by_Peter_Yates|Films_scored_by_Elmer_Bernstein|1995_comedy-drama_films|Films_set_in_Ohio|Interscope_Communications_films,Peter Yates,D._B._Sweeney|Ellen_Burstyn|Jan_Rubeš|Julianne_Moore|Peter_Falk,Comedy|Drama
102758,Lathe of Heaven (2002),Alan Sharp| Ursula K. Le Guin,,Philip Haas,James Caan| Lisa Bonet| David Strathairn| Lukas Haas,
78420,House on Telegraph Hill| The (1951),Dana Lyon| Frank Partos| Elick Moll| Robert Bassler| Richard Murphy,,Robert Wise,Fay Baker| Richard Basehart| Valentina Cortese| William Lundigan,
132906,The Man with the Iron Fists 2 (2015),John Jarrell,,Roel Reiné,Grace Huang| Andrew Lin| Schnitrnunt Busarakamwong| RZA,
115961,The Marine 3: Homefront (2013),"""Declan OBrien""",,Scott Wiper,"Ashley Bell| ""Mike The Miz Mizanin""| Camille Sullivan| Neal McDonough",
133233,Run & Jump (2014),Ailbhe Keogan,,Steph Green,Ciara Gallagher| Will Forte| Edward MacLiam| Maxine Peake,
136808,The Butchers (2014),Stephen Durham| David McClellan,,Steven Judd,Cameron Bowen| Semi Anthony| Randall Bosley| Damien Puckler,
176687,Welcome to Hollywood (1998),Shawn Ryan,,Tony Markes,Scott Wolf| Adam Rifkin| Jane Jenkins| Peter Facinelli,
176339,68 Kill (2017),Bryan Smith,,Trent Haaga,Matthew Gray Gubler| AnnaLynne McCord| Sheila Vand| Alisha Boe,
6201,Lady Jane (1986),Chris Bryant| David Edgar,,Trevor Nunn,Cary Elwes| John Wood| Helena Bonham Carter| Michael Hordern,
144506,Kamui (2009),Sampei Shirato| Kankurô Kudô,,Yôichi Sai,"Kôichi Satô| Koyuki| Kaoru Kobayashi| ""Kenichi Matsuyama""",
185223,Scalene (2011),Brandon Owens,,Zack Parker,Hanna Hall| Margo Martindale| Jim Dougherty| Adam Scarimbolo,
180045,Mollys Game (2017),Molly Bloom,,Aaron Sorkin,Jessica Chastain| Michael Cera| Idris Elba| Kevin Costner,
3413,Impact (1949),Dorothy Davenport| Jay Dratler,,Arthur Lubin,Helen Walker| Ella Raines| Charles Coburn| Brian Donlevy,Crime|Drama
134637,Orps: The Movie (2009),Kjetil Indregard,,Atle Knudsen,Henrik Mestad| August Ekanger| Ann Kristin Sømme| Cecilie A. Mosli,
4575,Breaking In (1989),John Sayles,,Bill Forsyth,Sheila Kelley| Casey Siemaszko| Lorraine Toussaint| Burt Reynolds,
115680,Time Lapse (2014),Bp Cooper,,Bradley King,"John Rhys-Davies| ""Matt OLeary""| Danielle Panabaker| George Finn",
5660,Seance on a Wet Afternoon (1964),Mark McShane,,Bryan Forbes,Marie Burke| Richard Attenborough| Kim Stanley| Margaret Lacey,
181989,Holiday on the Buses (1973),Ronald Wolfe| Ronald Chesney,,Bryan Izzard,Stephen Lewis| Michael Robbins| Reg Varney| Doris Hare,
136501,Three Little Pigs (1933),Ted Sears| Webb Smith| Albert Hunter| Boris V. Morkovin,,Burt Gillett,Pinto Colvig| Dorothy Compton| Billy Bletcher| Mary Moder,
26221,Dirty Dingus Magee (1970),Joseph Heller| Tom Waldman| David Markson| Frank Waldman,,Burt Kennedy,George Kennedy| Anne Jackson| Frank Sinatra| Lois Nettleton,
153402,Ça brûle (2006),Jérôme Beaujour| Nadège Trebal,,Claire Simon,Marion Maintenay| Kader Mohamed| Gilbert Melki| Camille Varenne,
106144,Selfish Giant| The (2013),Oscar Wilde,,Clio Barnard,Lorraine Ashbourne| Sean Gilder| Conner Chapman| Shaun Thomas,
190041,Chronological Order (2010),Michael Seminerio,,Cris Silvent,Vic Stagliano| Brett Jacobsen| Stephanie Pitts| Rick Seguso,
3628,Flying Tigers (1942),Kenneth Gamet| Barry Trivers,Japan_in_non-Japanese_culture|Pacific_War_films|Second_Sino-Japanese_War_films|1940s_war_films|World_War_II_films_made_in_wartime|American_aviation_films|American_war_films|Films_shot_in_California|Films_shot_in_New_Mexico|Films_shot_in_New_York_(state)|1942_films|American_black-and-white_films|American_films|English-language_films|Republic_Pictures_films|Flying_Tigers_in_fiction|Films_shot_in_Arizona|Films_directed_by_David_Miller|Films_scored_by_Victor_Young|Films_set_in_Republic_of_China_(1912–1949),David_Miller_(director),John Carroll| Anna Lee| John Wayne| Paul Kelly,Action|Drama|Romance|War
86775,High Cost of Living| The (2010),Joseane Brunelle| Tristan Tondino,,Deborah Chow,Zach Braff| Patrick Labbé| Julian Lo| Isabelle Blais,
145960,Skinwalker Ranch (2013),Ken Bretschneider| Murphy Michaels| Adam Ohler,,Devin McGinn,Britani Bateman Underwood| Steve Berg| Taylor Bateman| Michael Black,
25993,Magnificent Obsession (1954),Victor Heerman| Robert Blees| Lloyd C. Douglas| Sarah Y. Mason| Wells Root,,Douglas Sirk,Rock Hudson| Agnes Moorehead| Jane Wyman| Otto Kruger,
188107,Blue Puppy (1976),Yuriy Entin| Gyula Urbán,,Efim Gamburg,Alisa Freyndlikh| Andrey Mironov| Aleksandr Gradskiy| Mikhail Boyarskiy,
79638,Family| The (Famiglia| La) (1987),Ruggero Maccari| Graziano Diana| Furio Scarpelli,,Ettore Scola,Stefania Sandrelli| Vittorio Gassman| Fanny Ardant| Emanuele Lamaro,
2756,Wanted: Dead or Alive (1987),Brian Taggert| Michael Patrick Goodman,,Gary Sherman,Gene Simmons| Mel Harris| Rutger Hauer| Robert Guillaume,Action
129699,Arnold (1973),Jameson Brewer| John Fenton Murray,,Georg Fenady,Elsa Lanchester| Stella Stevens| Roddy McDowall| Shani Wallis,
